Terminal log file
Date: 27.12.2020 - 16:18:11
-----------------------------------------------
100000;100000;489;6429;3182;3247
100000;100000;490;6443;3200;3243
100000;100000;491;6484;3248;3236
100000;100000;491;6462;3216;3246
100000;100000;492;6455;3202;3253
100000;100000;493;6454;3209;3245
100000;100000;494;6435;3211;3224
100000;100000;496;6441;3219;3222
100000;100000;496;6440;3202;3238
100000;100000;497;6420;3169;3251
100000;100000;498;6509;3271;3238
100000;100000;499;6476;3263;3213
100000;100000;500;6446;3226;3220
100000;100000;501;6366;3134;3232
100000;100000;502;6426;3173;3253
100000;100000;503;6246;3018;3228
100000;100000;503;6546;3328;3218
100000;100000;504;6461;3233;3228
100000;100000;505;6449;3218;3231
100000;100000;506;6432;3203;3229
100000;100000;507;6464;3236;3228
100000;100000;508;6446;3233;3213
100000;100000;508;6452;3231;3221
100000;100000;509;6452;3221;3231
100000;100000;511;6463;3231;3232
100000;100000;511;6451;3229;3222
100000;100000;512;6443;3225;3218
100000;100000;513;6450;3233;3217
100000;100000;514;6451;3227;3224
100000;100000;515;6453;3222;3231
100000;100000;516;6436;3233;3203
100000;100000;516;6441;3242;3199
100000;100000;518;6442;3214;3228
100000;100000;518;6280;3042;3238
100000;100000;519;6280;3068;3212
100000;100000;520;6304;3110;3194
100000;100000;520;6314;3091;3223
100000;100000;522;6325;3087;3238
100000;100000;522;6314;3093;3221
100000;100000;523;6435;3234;3201
100000;100000;524;6399;3195;3204
100000;100000;525;6401;3189;3212
100000;100000;526;6419;3190;3229
100000;100000;526;6404;3194;3210
100000;100000;527;6209;3003;3206
100000;100000;528;6249;3056;3193
100000;100000;529;6332;3124;3208
100000;100000;530;6319;3097;3222
100000;100000;531;6332;3116;3216
100000;100000;531;6309;3116;3193
100000;100000;532;6318;3129;3189
100000;100000;533;6323;3111;3212
100000;100000;534;6337;3114;3223
100000;100000;535;6323;3119;3204
100000;100000;536;6313;3131;3182
100000;100000;537;6318;3120;3198
100000;100000;537;6345;3129;3216
100000;100000;539;6537;3308;3229
100000;100000;539;6573;3386;3187
100000;100000;540;6577;3394;3183
100000;100000;541;6541;3352;3189
100000;100000;542;6585;3374;3211
100000;100000;543;6541;3351;3190
100000;100000;543;6554;3372;3182
100000;100000;544;6564;3370;3194
100000;100000;545;6588;3393;3195
100000;100000;546;6582;3381;3201
100000;100000;547;6566;3391;3175
100000;100000;548;6572;3393;3179
100000;100000;549;6563;3370;3193
100000;100000;550;6566;3379;3187
100000;100000;551;6561;3367;3194
100000;100000;552;6571;3377;3194
100000;100000;553;6554;3384;3170
100000;100000;554;6563;3390;3173
100000;100000;555;6565;3371;3194
100000;100000;556;6577;3373;3204
100000;100000;556;6559;3375;3184
100000;100000;558;6552;3387;3165
100000;100000;558;6557;3378;3179
100000;100000;559;6561;3370;3191
100000;100000;560;6558;3374;3184
100000;100000;561;6553;3375;3178
100000;100000;561;6518;3348;3170
100000;100000;562;6218;3042;3176
100000;100000;563;6253;3065;3188
100000;100000;564;6233;3044;3189
100000;100000;564;6413;3233;3180
100000;100000;565;6387;3216;3171
100000;100000;566;6410;3243;3167
100000;100000;567;6419;3248;3171
100000;100000;567;6451;3252;3199
100000;100000;568;6428;3248;3180
100000;100000;569;6420;3273;3147
100000;100000;569;6422;3260;3162
100000;100000;570;6438;3244;3194
100000;100000;570;6432;3250;3182
100000;100000;571;6416;3263;3153
100000;100000;571;6422;3265;3157
100000;100000;572;6431;3248;3183
100000;100000;573;6439;3252;3187
100000;100000;574;6420;3258;3162
100000;100000;574;6424;3270;3154
100000;100000;575;6423;3251;3172
100000;100000;576;6440;3254;3186
100000;100000;577;6420;3254;3166
100000;100000;577;6408;3266;3142
100000;100000;578;6418;3258;3160
100000;100000;578;6354;3171;3183
100000;100000;579;6252;3086;3166
100000;100000;580;6250;3096;3154
100000;100000;581;6327;3170;3157
100000;100000;581;6376;3218;3158
100000;100000;582;6368;3203;3165
100000;100000;583;6310;3143;3167
100000;100000;584;6319;3159;3160
100000;100000;585;6296;3145;3151
100000;100000;585;6313;3157;3156
100000;100000;586;6311;3138;3173
100000;100000;586;6320;3150;3170
100000;100000;587;6297;3150;3147
100000;100000;588;6302;3164;3138
100000;100000;588;6306;3148;3158
100000;100000;589;6315;3140;3175
100000;100000;590;6313;3153;3160
100000;100000;590;6292;3158;3134
100000;100000;590;6300;3158;3142
100000;100000;591;6308;3141;3167
100000;100000;592;6315;3147;3168
100000;100000;593;6295;3151;3144
100000;100000;593;6303;3161;3142
100000;100000;594;6312;3154;3158
100000;100000;595;6315;3161;3154
100000;100000;595;6303;3161;3142
100000;100000;596;6371;3228;3143
100000;100000;596;6371;3220;3151
100000;100000;597;6318;3165;3153
100000;100000;598;6273;3126;3147
100000;100000;599;6294;3156;3138
100000;100000;599;6357;3216;3141
100000;100000;600;6333;3174;3159
100000;100000;601;6293;3137;3156
100000;100000;602;6348;3216;3132
100000;100000;602;6368;3229;3139
100000;100000;603;6348;3194;3154
100000;100000;604;6353;3212;3141
100000;100000;604;6368;3235;3133
100000;100000;605;6372;3244;3128
100000;100000;606;6366;3221;3145
100000;100000;607;6384;3232;3152
100000;100000;608;6366;3229;3137
100000;100000;609;6369;3241;3128
100000;100000;609;6267;3138;3129
100000;100000;610;6388;3238;3150
100000;100000;611;6370;3236;3134
100000;100000;611;6378;3244;3134
100000;100000;612;6367;3232;3135
100000;100000;612;6380;3241;3139
100000;100000;613;6365;3229;3136
100000;100000;614;6370;3232;3138
100000;100000;615;6353;3227;3126
100000;100000;615;6356;3234;3122
100000;100000;616;6357;3219;3138
100000;100000;617;6351;3222;3129
100000;100000;618;6353;3225;3128
100000;100000;618;6343;3222;3121
100000;100000;619;6308;3184;3124
100000;100000;619;6293;3153;3140
100000;100000;620;6309;3170;3139
100000;100000;621;6305;3190;3115
100000;100000;622;6351;3231;3120
100000;100000;622;6347;3211;3136
100000;100000;623;6356;3214;3142
100000;100000;623;6336;3218;3118
100000;100000;624;6337;3235;3102
100000;100000;625;6342;3219;3123
100000;100000;626;6355;3210;3145
100000;100000;626;6348;3220;3128
100000;100000;627;6337;3224;3113
100000;100000;628;6341;3226;3115
100000;100000;628;6345;3212;3133
100000;100000;629;6355;3212;3143
100000;100000;630;6330;3220;3110
100000;100000;630;6341;3232;3109
100000;100000;631;6337;3217;3120
100000;100000;632;6308;3175;3133
100000;100000;632;6275;3160;3115
100000;100000;633;6270;3163;3107
100000;100000;634;6260;3144;3116
100000;100000;635;6346;3225;3121
100000;100000;635;6346;3231;3115
100000;100000;636;6356;3239;3117
100000;100000;636;6343;3234;3109
100000;100000;637;6287;3181;3106
100000;100000;638;6271;3151;3120
100000;100000;639;6269;3166;3103
100000;100000;639;6284;3169;3115
100000;100000;640;6266;3153;3113
100000;100000;641;6276;3161;3115
100000;100000;641;6321;3210;3111
100000;100000;642;6356;3240;3116
100000;100000;643;6356;3256;3100
100000;100000;643;6369;3251;3118
100000;100000;644;6351;3230;3121
100000;100000;644;6357;3251;3106
100000;100000;645;6345;3246;3099
100000;100000;646;6361;3254;3107
100000;100000;647;6354;3237;3117
100000;100000;648;6362;3250;3112
100000;100000;648;6346;3248;3098
100000;100000;649;6363;3257;3106
100000;100000;649;6357;3238;3119
100000;100000;649;6366;3245;3121
100000;100000;649;6352;3253;3099
100000;100000;650;6355;3262;3093
100000;100000;651;6352;3239;3113
100000;100000;652;6373;3247;3126
100000;100000;652;6332;3220;3112
100000;100000;653;6329;3221;3108
100000;100000;653;6297;3192;3105
100000;100000;653;6301;3194;3107
100000;100000;654;6314;3205;3109
100000;100000;655;6301;3206;3095
100000;100000;655;6315;3214;3101
100000;100000;656;6310;3201;3109
100000;100000;656;6317;3211;3106
100000;100000;657;6304;3211;3093
100000;100000;658;6321;3213;3108
100000;100000;658;6335;3225;3110
100000;100000;659;6354;3255;3099
100000;100000;659;6325;3237;3088
100000;100000;660;6344;3241;3103
100000;100000;661;6336;3226;3110
100000;100000;662;6347;3247;3100
100000;100000;662;6329;3234;3095
100000;100000;663;6339;3249;3090
100000;100000;664;6338;3234;3104
100000;100000;665;6347;3242;3105
100000;100000;666;6330;3239;3091
100000;100000;667;6334;3246;3088
100000;100000;667;6340;3235;3105
100000;100000;668;6344;3236;3108
100000;100000;669;6330;3241;3089
100000;100000;669;6334;3237;3097
100000;100000;670;6341;3239;3102
100000;100000;671;6329;3238;3091
100000;100000;672;6338;3240;3098
100000;100000;673;6335;3243;3092
100000;100000;673;6332;3245;3087
100000;100000;674;6327;3232;3095
100000;100000;675;6331;3248;3083
100000;100000;676;6296;3220;3076
100000;100000;677;6319;3224;3095
100000;100000;677;6321;3219;3102
100000;100000;678;6334;3241;3093
100000;100000;679;6325;3248;3077
100000;100000;679;6342;3257;3085
100000;100000;680;6338;3231;3107
100000;100000;680;6346;3244;3102
100000;100000;681;6324;3242;3082
100000;100000;681;6326;3248;3078
100000;100000;681;6317;3221;3096
100000;100000;682;6314;3215;3099
100000;100000;682;6309;3229;3080
100000;100000;683;6315;3247;3068
100000;100000;684;6329;3233;3096
100000;100000;685;6325;3244;3081
100000;100000;685;6331;3248;3083
100000;100000;686;6333;3245;3088
100000;100000;687;6343;3257;3086
100000;100000;687;6339;3264;3075
100000;100000;688;6341;3261;3080
100000;100000;688;6347;3255;3092
100000;100000;689;6359;3266;3093
100000;100000;690;6346;3270;3076
100000;100000;691;6351;3284;3067
100000;100000;691;6358;3267;3091
100000;100000;692;6368;3273;3095
100000;100000;692;6315;3221;3094
100000;100000;693;6439;3373;3066
100000;100000;694;6456;3371;3085
100000;100000;694;6465;3373;3092
100000;100000;695;6445;3387;3058
100000;100000;695;6449;3389;3060
100000;100000;696;6458;3373;3085
100000;100000;697;6465;3375;3090
100000;100000;697;6445;3384;3061
100000;100000;698;6448;3391;3057
100000;100000;699;6429;3350;3079
100000;100000;700;6432;3339;3093
100000;100000;700;6425;3360;3065
100000;100000;701;6434;3376;3058
100000;100000;701;6442;3359;3083
100000;100000;702;6446;3366;3080
100000;100000;703;6430;3368;3062
100000;100000;703;6435;3380;3055
100000;100000;704;6421;3347;3074
100000;100000;705;6375;3288;3087
100000;100000;705;6405;3340;3065
100000;100000;706;6443;3394;3049
100000;100000;707;6452;3382;3070
100000;100000;707;6469;3380;3089
100000;100000;708;6454;3388;3066
100000;100000;708;6443;3401;3042
100000;100000;708;6451;3385;3066
100000;100000;709;6465;3375;3090
100000;100000;709;6453;3386;3067
100000;100000;710;6440;3382;3058
100000;100000;710;6445;3387;3058
100000;100000;710;6443;3378;3065
100000;100000;711;6404;3351;3053
100000;100000;711;6317;3263;3054
100000;100000;711;6323;3264;3059
100000;100000;712;6323;3258;3065
100000;100000;712;6109;3060;3049
100000;100000;713;6094;3074;3020
100000;100000;713;6446;3369;3077
100000;100000;714;6433;3377;3056
100000;100000;714;6436;3387;3049
100000;100000;715;6145;3117;3028
100000;100000;715;6452;3376;3076
100000;100000;716;6427;3376;3051
100000;100000;717;6432;3390;3042
100000;100000;717;6414;3349;3065
100000;100000;718;6421;3349;3072
100000;100000;718;6388;3343;3045
100000;100000;719;6331;3294;3037
100000;100000;720;6403;3336;3067
100000;100000;721;6421;3360;3061
100000;100000;721;6409;3365;3044
100000;100000;722;6428;3362;3066
100000;100000;722;6412;3355;3057
100000;100000;722;6414;3379;3035
100000;100000;722;6408;3351;3057
100000;100000;722;6419;3351;3068
100000;100000;723;6401;3362;3039
100000;100000;724;6404;3367;3037
100000;100000;725;6416;3344;3072
100000;100000;725;6322;3254;3068
100000;100000;725;6412;3361;3051
100000;100000;725;6425;3363;3062
100000;100000;725;6416;3366;3050
100000;100000;726;6417;3374;3043
100000;100000;726;6432;3361;3071
100000;100000;726;6427;3368;3059
100000;100000;727;6415;3380;3035
100000;100000;727;6428;3370;3058
100000;100000;728;6442;3364;3078
100000;100000;728;6424;3372;3052
100000;100000;729;6433;3378;3055
100000;100000;728;6433;3365;3068
100000;100000;728;6433;3377;3056
100000;100000;729;6425;3367;3058
100000;100000;729;6434;3373;3061
100000;100000;729;6418;3370;3048
100000;100000;729;6413;3381;3032
100000;100000;729;6424;3360;3064
100000;100000;730;6432;3371;3061
100000;100000;731;6407;3370;3037
100000;100000;731;6423;3368;3055
100000;100000;732;6418;3353;3065
100000;100000;732;6421;3377;3044
100000;100000;732;6418;3366;3052
100000;100000;733;6430;3364;3066
100000;100000;733;6411;3363;3048
100000;100000;734;6407;3376;3031
100000;100000;735;6418;3355;3063
100000;100000;735;6425;3361;3064
100000;100000;735;6407;3365;3042
100000;100000;736;6412;3375;3037
100000;100000;736;6416;3361;3055
100000;100000;737;6418;3383;3035
100000;100000;737;6406;3360;3046
100000;100000;738;6430;3362;3068
100000;100000;739;6402;3359;3043
100000;100000;740;6406;3374;3032
100000;100000;740;6414;3359;3055
100000;100000;741;6423;3362;3061
100000;100000;742;6396;3366;3030
100000;100000;743;6401;3370;3031
100000;100000;743;6406;3356;3050
100000;100000;744;6411;3365;3046
100000;100000;745;6404;3359;3045
100000;100000;746;6409;3363;3046
100000;100000;747;6398;3367;3031
100000;100000;748;6404;3370;3034
100000;100000;748;6408;3355;3053
100000;100000;749;6410;3366;3044
100000;100000;750;6391;3378;3013
100000;100000;750;6404;3362;3042
100000;100000;751;6417;3361;3056
100000;100000;751;6401;3368;3033
100000;100000;752;6407;3375;3032
100000;100000;752;6403;3359;3044
100000;100000;753;6391;3370;3021
100000;100000;753;6402;3362;3040
100000;100000;753;6415;3352;3063
100000;100000;754;6396;3365;3031
100000;100000;754;6400;3383;3017
100000;100000;755;6401;3355;3046
100000;100000;755;6404;3361;3043
100000;100000;756;6385;3365;3020
100000;100000;757;6403;3363;3040
99750;99750;757;6395;3356;3039
99500;99500;757;6399;3376;3023
99250;99250;757;6399;3358;3041
99000;99000;758;6410;3355;3055
98750;98750;758;6382;3362;3020
98500;98500;758;6401;3375;3026
98250;98250;759;6398;3360;3038
98000;98000;759;6407;3381;3026
97750;97750;759;6397;3366;3031
97500;97500;759;6417;3363;3054
97250;97250;760;6392;3376;3016
97000;97000;760;6400;3380;3020
96750;96750;760;6410;3357;3053
96500;96500;760;6406;3369;3037
96250;96250;761;6401;3386;3015
96000;96000;761;6404;3375;3029
95750;95750;761;6397;3378;3019
95500;95500;761;6403;3378;3025
95250;95250;761;6404;3365;3039
95000;95000;761;6405;3372;3033
94750;94750;761;6391;3387;3004
94500;94500;762;6403;3369;3034
94250;94250;762;6415;3370;3045
94000;94000;762;6394;3380;3014
93750;93750;762;6404;3377;3027
93500;93500;762;6398;3366;3032
93250;93250;762;6399;3383;3016
93000;93000;763;6389;3356;3033
92750;92750;763;6409;3364;3045
92500;92500;763;6391;3379;3012
92250;92250;763;6394;3384;3010
92000;92000;764;6388;3356;3032
91750;91750;764;6399;3383;3016
91500;91500;764;6385;3366;3019
91250;91250;765;6410;3363;3047
91000;91000;765;6388;3371;3017
90750;90750;765;6391;3381;3010
90500;90500;766;6403;3357;3046
90250;90250;766;6401;3366;3035
90000;90000;767;6387;3367;3020
89750;89750;767;6394;3367;3027
89500;89500;767;6386;3365;3021
89250;89250;767;6388;3374;3014
89000;89000;768;6394;3357;3037
88750;88750;768;6395;3364;3031
88500;88500;768;6384;3379;3005
88250;88250;768;6391;3367;3024
88000;88000;768;6406;3359;3047
87750;87750;768;6393;3367;3026
87500;87500;768;6385;3381;3004
87250;87250;768;6390;3363;3027
87000;87000;768;6400;3373;3027
86750;86750;769;6386;3372;3014
86500;86500;768;6395;3373;3022
86250;86250;769;6389;3364;3025
86000;86000;769;6378;3381;2997
85750;85750;770;6388;3367;3021
85500;85500;771;6399;3359;3040
85250;85250;771;6382;3369;3013
85000;85000;771;6381;3384;2997
84750;84750;772;6389;3362;3027
84500;84500;772;6405;3370;3035
84250;84250;773;6378;3374;3004
84000;84000;773;6382;3381;3001
83750;83750;773;6390;3363;3027
83500;83500;773;6397;3367;3030
83250;83250;774;6381;3370;3011
83000;83000;774;6391;3380;3011
82750;82750;775;6390;3363;3027
82500;82500;775;6395;3366;3029
82250;82250;775;6383;3370;3013
82000;82000;776;6385;3362;3023
81750;81750;777;6390;3361;3029
81500;81500;777;6381;3368;3013
81250;81250;777;6380;3368;3012
81000;81000;777;6379;3351;3028
80750;80750;777;6390;3363;3027
80500;80500;777;6380;3372;3008
80250;80250;777;6390;3377;3013
80000;80000;777;6387;3361;3026
79750;79750;778;6397;3364;3033
79500;79500;779;6378;3369;3009
79250;79250;779;6387;3385;3002
79000;79000;779;6387;3364;3023
78750;78750;780;6398;3369;3029
78500;78500;780;6376;3371;3005
78250;78250;781;6383;3385;2998
78000;78000;781;6388;3366;3022
77750;77750;782;6400;3366;3034
77500;77500;782;6379;3379;3000
77250;77250;782;6382;3385;2997
77000;77000;783;6388;3369;3019
76750;76750;783;6392;3367;3025
76500;76500;783;6377;3375;3002
76250;76250;783;6380;3385;2995
76000;76000;783;6391;3362;3029
75750;75750;783;6392;3375;3017
75500;75500;783;6373;3375;2998
75250;75250;784;6386;3382;3004
75000;75000;784;6386;3364;3022
74750;74750;785;6395;3371;3024
74500;74500;786;6373;3376;2997
74250;74250;786;6385;3381;3004
74000;74000;786;6389;3363;3026
73750;73750;787;6394;3373;3021
73500;73500;787;6380;3376;3004
73250;73250;788;6387;3381;3006
73000;73000;788;6380;3362;3018
72750;72750;789;6388;3378;3010
72500;72500;789;6375;3374;3001
72250;72250;790;6385;3377;3008
72000;72000;790;6383;3365;3018
71750;71750;790;6370;3378;2992
71500;71500;790;6372;3372;3000
71250;71250;791;6386;3361;3025
71000;71000;791;6381;3364;3017
70750;70750;792;6365;3374;2991
70500;70500;792;6376;3376;3000
70250;70250;792;6384;3361;3023
70000;70000;793;6385;3365;3020
69750;69750;793;6363;3374;2989
69500;69500;794;6376;3375;3001
69250;69250;794;6380;3359;3021
69000;69000;794;6383;3361;3022
68750;68750;794;6365;3376;2989
68500;68500;795;6371;3378;2993
68250;68250;795;6383;3359;3024
68000;68000;795;6382;3364;3018
67750;67750;796;6367;3370;2997
67500;67500;796;6370;3375;2995
67250;67250;797;6376;3360;3016
67000;67000;797;6383;3361;3022
66750;66750;797;6362;3372;2990
66500;66500;797;6371;3370;3001
66250;66250;797;6375;3355;3020
66000;66000;798;6377;3374;3003
65750;65750;798;6360;3363;2997
65500;65500;799;6380;3373;3007
65250;65250;799;6374;3356;3018
65000;65000;799;6377;3379;2998
64750;64750;799;6359;3367;2992
64500;64500;799;6383;3369;3014
64250;64250;800;6369;3353;3016
64000;64000;800;6381;3374;3007
63750;63750;801;6372;3367;3005
63500;63500;800;6380;3374;3006
63250;63250;801;6373;3363;3010
63000;63000;801;6379;3372;3007
62750;62750;801;6368;3373;2995
62500;62500;801;6369;3373;2996
62250;62250;801;6378;3356;3022
62000;62000;802;6361;3371;2990
61750;61750;802;6365;3367;2998
61500;61500;803;6370;3358;3012
61250;61250;803;6373;3359;3014
61000;61000;803;6360;3368;2992
60750;60750;804;6369;3367;3002
60500;60500;804;6357;3363;2994
60250;60250;804;6365;3366;2999
60000;60000;805;6361;3358;3003
59750;59750;805;6366;3378;2988
59500;59500;805;6354;3370;2984
59250;59250;805;6374;3372;3002
59000;59000;806;6369;3357;3012
58750;58750;806;6373;3370;3003
58500;58500;807;6351;3367;2984
58250;58250;808;6356;3373;2983
58000;58000;808;6365;3363;3002
57750;57750;808;6372;3360;3012
57500;57500;809;6358;3362;2996
57250;57250;809;6346;3379;2967
57000;57000;810;6353;3373;2980
56750;56750;810;6363;3354;3009
56500;56500;811;6368;3356;3012
56250;56250;812;6345;3367;2978
56000;56000;813;6350;3380;2970
55750;55750;813;6356;3358;2998
55500;55500;814;6374;3367;3007
55250;55250;815;6351;3362;2989
55000;55000;815;6361;3378;2983
54750;54750;816;6351;3367;2984
54500;54500;816;6358;3373;2985
54250;54250;817;6360;3357;3003
54000;54000;817;6348;3369;2979
53750;53750;818;6351;3369;2982
53500;53500;818;6351;3358;2993
53250;53250;818;6352;3363;2989
53000;53000;819;6349;3358;2991
52750;52750;819;6354;3364;2990
52500;52500;819;6341;3361;2980
52250;52250;820;6350;3368;2982
52000;52000;820;6356;3354;3002
51750;51750;820;6362;3371;2991
51500;51500;820;6348;3366;2982
51250;51250;821;6361;3374;2987
51000;51000;820;6361;3359;3002
50750;50750;820;6364;3370;2994
50500;50500;820;6353;3373;2980
50250;50250;821;6357;3379;2978
50000;50000;821;6360;3357;3003
49800;49800;821;6369;3368;3001
49600;49600;821;6354;3366;2988
49400;49400;821;6347;3378;2969
49200;49200;822;6352;3367;2985
49000;49000;822;6371;3360;3011
48800;48800;822;6361;3366;2995
48600;48600;822;6343;3374;2969
48400;48400;822;6350;3374;2976
48200;48200;822;6356;3351;3005
48000;48000;821;6361;3360;3001
47800;47800;821;6349;3365;2984
47600;47600;821;6351;3373;2978
47400;47400;822;6361;3357;3004
47200;47200;822;6366;3358;3008
47000;47000;822;6350;3364;2986
46800;46800;822;6352;3378;2974
46600;46600;822;6356;3356;3000
46400;46400;822;6367;3362;3005
46200;46200;822;6346;3367;2979
46000;46000;822;6348;3375;2973
45800;45800;821;6355;3359;2996
45600;45600;820;6370;3360;3010
45400;45400;820;6347;3365;2982
45200;45200;819;6346;3372;2974
45000;45000;819;6226;3229;2997
44800;44800;819;5907;2898;3009
44600;44600;819;5883;2894;2989
44400;44400;819;5788;2817;2971
44200;44200;819;5801;2810;2991
44000;44000;819;6101;3111;2990
43800;43800;819;6227;3241;2986
43600;43600;820;6211;3218;2993
43400;43400;821;6198;3207;2991
43200;43200;821;6049;3076;2973
43000;43000;821;6060;3081;2979
42800;42800;822;6065;3069;2996
42600;42600;822;6053;3066;2987
42400;42400;823;6044;3076;2968
42200;42200;824;6049;3072;2977
42000;42000;824;6060;3064;2996
41800;41800;825;6056;3068;2988
41600;41600;825;6039;3078;2961
41400;41400;825;6055;3072;2983
41200;41200;826;6065;3066;2999
41000;41000;825;6050;3069;2981
40800;40800;825;6045;3078;2967
40600;40600;825;6045;3062;2983
40400;40400;825;6039;3069;2970
40200;40200;826;6041;3075;2966
40000;40000;825;6050;3059;2991
39500;39500;826;6047;3063;2984
39000;39000;826;6034;3073;2961
38500;38500;826;6042;3066;2976
38000;38000;826;6057;3060;2997
37500;37500;826;6040;3069;2971
37000;37000;827;6037;3077;2960
36500;36500;827;6044;3067;2977
36000;36000;827;6083;3086;2997
35500;35500;827;6000;3026;2974
35000;35000;826;6014;3047;2967
34500;34500;827;6182;3199;2983
34000;34000;827;6057;3076;2981
33500;33500;827;6054;3083;2971
33000;33000;826;6030;3036;2994
32500;32500;826;6019;3041;2978
32000;32000;826;6033;3073;2960
31500;31500;827;6061;3080;2981
31000;31000;827;6088;3088;3000
30500;30500;828;6068;3096;2972
30000;30000;828;6076;3113;2963
29500;29500;828;6081;3093;2988
29000;29000;829;6092;3106;2986
28500;28500;829;6079;3111;2968
28000;28000;830;6088;3115;2973
27500;27500;830;6085;3106;2979
27000;27000;830;6094;3121;2973
26500;26500;831;6087;3109;2978
26000;26000;831;6101;3106;2995
25500;25500;831;6081;3112;2969
25000;25000;831;6104;3144;2960
24500;24500;831;6117;3129;2988
24000;24000;832;6135;3152;2983
23500;23500;832;6113;3156;2957
23000;23000;832;6130;3157;2973
22500;22500;833;6125;3141;2984
22000;22000;834;6129;3161;2968
21500;21500;834;6125;3151;2974
21000;21000;834;6141;3154;2987
20500;20500;834;6120;3152;2968
20000;20000;835;6127;3169;2958
19500;19500;835;6130;3145;2985
19000;19000;835;6134;3145;2989
18500;18500;835;6121;3157;2964
18000;18000;835;6123;3162;2961
17500;17500;835;6133;3145;2988
17000;17000;835;6160;3199;2961
16500;16500;836;6218;3251;2967
16000;16000;837;6206;3218;2988
15500;15500;837;6158;3188;2970
15000;15000;838;6169;3212;2957
15000;15000;838;6173;3196;2977
15000;15000;839;6189;3196;2993
15000;15000;839;6166;3204;2962
15000;15000;840;6168;3207;2961
15000;15000;840;6172;3189;2983
15000;15000;841;6183;3198;2985
15000;15000;841;6162;3197;2965
15000;15000;842;6173;3198;2975
15000;15000;842;6169;3197;2972
15000;15000;843;6167;3200;2967
15000;15000;843;6170;3188;2982
15000;15000;843;6203;3213;2990
15000;15000;843;6183;3225;2958
15000;15000;844;6171;3206;2965
15000;15000;844;6186;3193;2993
15000;15000;844;6179;3205;2974
15000;15000;845;6060;3113;2947
15000;15000;845;6015;3044;2971
15000;15000;845;6029;3043;2986
15000;15000;846;6054;3090;2964
15000;15000;845;6059;3083;2976
15000;15000;845;6052;3070;2982
